,PM2.5,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-05-01 08:00:00,17.0,86.0,27.0,0.6,122.0,6.0,56.39,104.54999999999995,13.53,159.8,11.63
2017-05-01 09:00:00,71.0,122.0,28.0,0.5,125.0,6.0,56.04,104.38,14.37,161.13,11.72
2017-05-01 10:00:00,22.0,63.0,28.0,0.4,127.0,5.0,53.68,104.51999999999998,17.68,162.02,10.73
2017-05-01 11:00:00,24.0,64.0,28.0,0.4,124.0,4.0,50.879999999999995,104.66999999999996,20.98,163.1,9.74
2017-05-01 12:00:00,22.0,94.0,28.0,0.4,121.0,4.0,48.08,104.80999999999995,24.28,164.41,8.76
2017-05-01 13:00:00,31.0,60.0,31.0,0.4000000059604645,99.0,3.0,47.03,105.34000000000003,26.58,158.07,7.25
2017-05-01 14:00:00,19.0,45.0,38.0,0.3,85.0,3.0,45.980000000000004,105.86000000000001,28.89,148.59,5.87
2017-05-01 15:00:00,10.0,55.0,33.0,0.4,92.0,3.0,44.93,106.38999999999999,31.19,134.0,4.74
2017-05-01 16:00:00,21.0,57.0,41.0,0.5,84.0,4.0,44.49,106.36000000000001,32.31,119.14,4.26
2017-05-01 17:00:00,22.0,51.0,38.0,0.8,71.0,4.0,44.04,106.34000000000003,33.43,101.96,4.12
2017-05-01 18:00:00,24.0,75.0,83.0,0.7,20.0,4.0,43.6,106.32000000000005,34.54,85.14,4.35
2017-05-01 19:00:00,28.0,87.0,105.0,0.6,2.0,4.0,42.83,106.38999999999999,36.69,86.55,3.6
2017-05-01 20:00:00,28.0,82.0,112.0,0.6,2.0,5.0,42.07,106.46000000000004,38.84,88.69,2.86
2017-05-01 21:00:00,38.0,82.0,106.0,0.6,2.0,4.0,41.3,106.51999999999998,40.99,92.33,2.12
2017-05-01 22:00:00,38.0,84.0,106.0,0.5,2.0,3.0,43.9,106.92999999999995,35.67,80.61,2.56
2017-05-01 23:00:00,20.0,95.0,88.0,0.5,7.0,2.0,46.510000000000005,107.34000000000003,30.35,72.6,3.09
2017-05-02 00:00:00,47.0,64.0,80.0,0.5,20.0,4.0,49.11,107.75,25.04,66.99,3.65
2017-05-02 01:00:00,41.0,86.0,54.0,0.5,49.0,3.0,51.15,107.25999999999999,24.98,97.49,4.09
2017-05-02 02:00:00,38.0,71.0,47.0,0.6,66.0,6.0,53.19,106.76999999999998,24.92,117.72,5.36
2017-05-02 03:00:00,21.0,95.0,56.0,0.9,71.0,12.0,55.16,106.27999999999997,24.87,129.32,7.03
2017-05-02 04:00:00,44.0,115.0,73.0,0.1,77.0,16.0,56.39,105.35000000000002,23.56,163.73,9.8
2017-05-02 05:00:00,68.0,141.0,73.0,1.4,100.0,23.0,57.620000000000005,104.41999999999996,22.25,179.77,14.37
2017-05-02 06:00:00,115.0,182.0,59.0,1.6,142.0,29.0,58.86,103.49000000000001,20.94,187.75,19.51
2017-05-02 07:00:00,111.0,149.0,39.0,1.2,185.0,20.0,58.25,103.5,23.78,189.64,19.16
2017-05-02 08:00:00,98.0,125.0,28.0,0.1,206.0,17.0,57.64,103.51999999999998,26.62,191.58,18.83
2017-05-02 09:00:00,72.0,121.0,23.0,0.7,214.0,14.0,57.03,103.52999999999997,29.46,193.6,18.53
2017-05-02 10:00:00,66.0,116.0,27.0,0.8,216.0,14.0,55.510000000000005,103.64999999999998,33.74,192.81,15.08
2017-05-02 11:00:00,74.0,97.0,35.0,0.9,208.0,13.0,53.55,103.77999999999997,38.03,191.54,11.63
2017-05-02 12:00:00,64.0,127.0,35.0,0.8,201.0,11.0,51.379999999999995,103.89999999999998,42.31,189.21,8.19
2017-05-02 13:00:00,96.0,232.0,56.0,0.1,169.0,15.0,50.03,104.30999999999995,45.29,176.29,7.52
2017-05-02 14:00:00,116.0,182.0,69.0,1.2,138.0,15.0,48.69,104.72000000000003,48.27,161.76,7.3
2017-05-02 15:00:00,122.0,138.0,72.0,1.2999999523162842,126.0,19.0,47.34,105.13,51.25,147.28,7.55
2017-05-02 16:00:00,106.0,120.0,71.0,1.2,114.0,19.0,46.43,105.17999999999995,54.13,133.87,6.37
2017-05-02 17:00:00,102.0,120.0,75.0,1.1,86.0,16.0,45.51,105.24000000000001,57.01,115.88,5.67
2017-05-02 18:00:00,91.0,118.0,79.0,0.1,61.0,15.0,44.59,105.28999999999996,59.89,95.44,5.63
2017-05-02 19:00:00,78.0,116.0,87.0,0.9,36.0,13.0,44.22,105.17999999999995,62.81,108.32,4.8
2017-05-02 20:00:00,73.0,104.0,76.0,0.8,35.0,10.0,43.85,105.07000000000005,65.73,125.27,4.31
2017-05-02 21:00:00,74.0,107.0,71.0,0.8,30.0,7.0,43.47,104.96000000000004,68.64,144.5,4.25
2017-05-02 22:00:00,79.0,106.0,76.0,0.8,22.0,6.0,46.29,105.20000000000005,60.41,172.6,5.55
2017-05-02 23:00:00,81.0,129.0,86.0,0.9,13.0,9.0,49.11,105.42999999999995,52.17,187.85,7.61
2017-05-03 00:00:00,92.0,117.0,85.0,1.1,19.0,14.0,51.93,105.66999999999996,43.94,196.26,9.98
2017-05-03 01:00:00,96.0,138.0,93.0,1.5,16.0,17.0,53.39,105.25,38.75,204.98,14.89
2017-05-03 02:00:00,113.0,150.0,101.0,2.160000324249268,34.0,27.0,54.85,104.82000000000005,33.57,209.32,19.98
2017-05-03 03:00:00,121.0,162.0,87.0,1.5800000429153442,44.0,24.0,55.92,104.39999999999998,28.39,211.89,25.13
2017-05-03 04:00:00,97.0,119.0,39.0,0.7400000095367432,94.0,12.0,56.09,103.95000000000005,26.27,211.55,25.73
2017-05-03 05:00:00,67.0,120.0,33.0,0.7600000500679016,124.0,11.0,56.269999999999996,103.5,24.15,211.23,26.33
2017-05-03 06:00:00,37.0,46.0,26.0,0.6600000262260437,134.0,15.0,56.44,103.04999999999995,22.03,210.92,26.92
2017-05-03 07:00:00,35.0,52.0,26.0,0.699999988079071,128.0,19.0,55.61,103.57000000000005,24.47,210.99,23.82
2017-05-03 08:00:00,28.0,52.0,25.0,0.8000000119209291,128.0,20.0,54.68,104.09000000000003,26.92,211.07,20.71
2017-05-03 09:00:00,30.0,52.0,18.0,0.5,134.0,12.0,53.5,104.60000000000002,29.36,211.19,17.6
2017-05-03 10:00:00,26.0,105.0,26.0,0.5,124.0,10.0,51.8,104.86000000000001,36.63,208.92,15.37
2017-05-03 11:00:00,41.0,146.0,24.0,0.4599999785423279,124.0,15.0,50.1,105.11000000000001,43.9,205.89,13.17
2017-05-03 12:00:00,36.0,103.0,19.0,0.5,139.0,1.0,48.4,105.36000000000001,51.17,201.66,11.02
2017-05-03 13:00:00,12.0,43.0,27.0,0.320000022649765,113.0,1.0,47.730000000000004,105.40999999999997,56.17,204.49,10.26
2017-05-03 14:00:00,19.0,57.0,31.0,0.4600000381469727,112.0,12.0,47.07,105.45000000000005,61.18,207.76,9.52
2017-05-03 15:00:00,31.0,29.0,35.0,0.4599999785423279,82.0,9.0,46.4,105.5,66.18,211.56,8.83
2017-05-03 16:00:00,33.0,34.0,35.0,0.6000000238418579,86.0,1.0,45.730000000000004,105.25999999999999,69.49,211.62,7.53
2017-05-03 17:00:00,26.0,43.0,36.0,0.6200000047683716,68.0,9.0,45.05,105.01999999999998,72.79,211.69,6.24
2017-05-03 18:00:00,29.0,34.0,37.0,0.5600000619888306,75.0,12.0,44.38,104.77999999999997,76.1,211.81,4.95
2017-05-03 19:00:00,34.0,80.0,38.0,0.6800000071525574,74.0,6.0,44.03,105.07000000000005,75.64,254.14,4.41
2017-05-03 20:00:00,129.0,702.0,65.0,1.2999999523162842,54.0,12.0,43.67,105.37,75.19,286.98,6.15
2017-05-03 21:00:00,318.0,844.0,20.0,2.900000095367432,73.0,1.0,43.32,105.65999999999997,74.74,302.54,8.91
2017-05-03 22:00:00,361.0,1004.0,16.0,3.359999895095825,75.0,1.0,45.2,106.10000000000002,54.13,314.29,13.1
2017-05-03 23:00:00,491.0,1007.0,28.0,4.400000095367432,85.0,9.0,47.08,106.53999999999996,33.52,320.22,17.57
2017-05-04 00:00:00,530.0,1007.0,25.0,5.240000247955322,87.0,1.0,48.96,106.98000000000002,12.92,323.72,22.15
2017-05-04 01:00:00,577.0,999.0,28.0,4.059999942779541,94.0,1.0,50.29,106.75999999999999,11.64,322.9,21.64
2017-05-04 02:00:00,525.0,1007.0,11.0,3.3399996757507324,96.0,12.0,51.61,106.52999999999997,10.37,322.03,21.13
2017-05-04 03:00:00,518.0,999.0,9.0,3.3399996757507324,100.0,12.0,52.93,106.29999999999995,9.1,321.13,20.63
2017-05-04 04:00:00,433.0,999.0,20.0,4.400000095367432,96.0,1.0,53.980000000000004,105.59000000000003,8.37,316.84,19.76
2017-05-04 06:00:00,409.0,653.0,8.0,3.2799999713897705,63.0,1.0,55.760000000000005,104.16999999999996,6.92,307.19,18.39
2017-05-04 07:00:00,299.0,627.0,13.0,2.299999952316284,107.0,6.0,55.510000000000005,103.79999999999995,7.51,301.05,15.11
2017-05-04 08:00:00,303.0,616.0,18.0,2.299999952316284,112.0,9.0,55.269999999999996,103.42999999999995,8.1,291.69,12.09
2017-05-04 09:00:00,269.0,706.0,11.0,1.9399999380111688,106.0,12.0,55.03,103.07000000000005,8.69,276.84,9.59
2017-05-04 10:00:00,322.0,793.0,26.0,2.5400002002716064,103.0,9.0,52.4,103.04999999999995,11.39,247.22,7.31
2017-05-04 11:00:00,314.0,736.0,30.0,2.3600001335144043,98.0,6.0,49.75,103.02999999999997,14.09,210.2,7.87
2017-05-04 12:00:00,347.0,1007.0,24.0,2.640000104904175,95.0,9.0,47.1,103.00999999999999,16.79,186.24,10.84
2017-05-04 13:00:00,470.0,1010.0,32.0,4.400000095367432,84.0,1.0,46.42,103.11000000000001,21.1,198.46,10.63
2017-05-04 14:00:00,486.0,1007.0,31.0,4.400000095367432,78.0,12.0,45.74,103.21000000000004,25.4,210.61,10.9
2017-05-04 15:00:00,469.0,999.0,27.0,4.400000095367432,72.0,13.0,45.06,103.32000000000005,29.71,221.69,11.63
2017-05-04 16:00:00,463.0,999.0,36.0,4.400000095367432,67.0,7.0,44.59,102.54999999999995,33.57,218.25,11.52
2017-05-04 17:00:00,441.0,999.0,36.0,4.400000095367432,65.0,4.0,44.11,101.76999999999998,37.43,214.76,11.45
2017-05-04 19:00:00,387.0,1007.0,27.0,3.3600001335144043,46.0,22.0,43.66,100.89999999999998,40.44,219.63,9.94
2017-05-04 20:00:00,363.0,979.0,39.0,2.8399999141693115,36.0,18.0,43.7,100.78999999999996,39.6,230.62,8.74
2017-05-04 21:00:00,350.0,939.0,39.0,4.0399999618530265,33.0,5.0,43.730000000000004,100.67999999999995,38.75,244.43,7.95
2017-05-04 22:00:00,344.0,934.0,39.0,3.0399999618530287,37.0,29.0,44.730000000000004,101.63999999999999,30.42,288.63,17.64
2017-05-04 23:00:00,344.0,851.0,55.0,3.379999876022339,24.0,22.0,45.730000000000004,102.60000000000002,22.09,299.25,30.09
2017-05-05 00:00:00,287.0,652.0,18.0,2.0199999809265137,94.0,10.0,46.730000000000004,103.55999999999995,13.75,303.59,42.96
2017-05-05 01:00:00,170.0,373.0,7.0,1.6799999475479126,92.0,4.0,47.120000000000005,104.84000000000003,13.53,307.27,43.28
2017-05-05 02:00:00,77.0,113.0,12.0,0.7199999690055847,78.0,9.0,47.519999999999996,106.12,13.31,310.89,43.77
2017-05-05 03:00:00,97.0,182.0,9.0,0.6599999666213989,93.0,12.0,47.91,107.39999999999998,13.09,314.41,44.43
2017-05-05 04:00:00,49.0,75.0,14.0,0.4599999785423279,91.0,8.0,48.53,107.28999999999996,11.12,315.12,42.12
2017-05-05 05:00:00,31.0,49.0,14.0,0.5799999833106995,91.0,4.0,49.15,107.19000000000005,9.15,315.91,39.81
2017-05-05 06:00:00,55.0,107.0,7.0,0.36000001430511475,87.0,14.0,49.760000000000005,107.08000000000004,7.19,316.79,37.5
2017-05-05 08:00:00,51.0,91.0,14.0,0.41999998688697815,98.0,4.0,49.33,106.65999999999997,8.7,313.5,28.31
2017-05-05 09:00:00,23.0,55.0,4.0,0.20000000298023224,97.0,15.0,49.11,106.44000000000005,9.45,310.91,23.76
2017-05-05 10:00:00,41.0,49.0,6.0,0.1599999964237213,96.0,4.0,47.15,106.24000000000001,11.15,297.9,14.96
2017-05-05 11:00:00,82.0,178.0,17.0,0.5600000023841858,91.0,12.0,45.18,106.02999999999997,12.85,259.54,8.62
2017-05-05 12:00:00,40.0,41.0,35.0,0.5600000619888306,68.0,12.0,43.22,105.83000000000004,14.55,200.25,10.8
2017-05-05 13:00:00,32.0,45.0,41.0,0.8399999737739563,65.0,15.0,42.76,105.78999999999996,15.9,212.86,11.02
2017-05-05 14:00:00,54.0,72.0,49.0,0.9400000572204592,55.0,9.0,42.29,105.75999999999999,17.25,224.45,11.74
2017-05-05 15:00:00,54.0,72.0,43.0,0.7600000500679016,49.0,6.0,41.83,105.72000000000003,18.6,234.33,12.88
2017-05-05 16:00:00,66.0,82.0,59.0,1.0599999427795408,35.0,15.0,40.94,105.30999999999995,19.67,233.71,10.99
2017-05-05 17:00:00,56.0,57.0,55.0,0.8399999737739563,26.0,10.0,40.05,104.89999999999998,20.74,232.82,9.09
2017-05-05 23:00:00,59.0,114.0,55.0,0.8999999761581421,36.0,3.0,45.79,105.78999999999996,18.46,244.95,4.06
2017-05-06 00:00:00,55.0,120.0,25.0,0.5199999809265137,77.0,9.0,49.2,106.29999999999995,15.82,283.69,5.56
2017-05-06 01:00:00,73.0,80.0,18.0,0.5400000214576721,92.0,6.0,51.29,105.95000000000005,14.86,298.84,13.64
2017-05-06 02:00:00,163.0,239.0,20.0,1.6799999475479126,92.0,9.0,53.39,105.61000000000001,13.9,302.64,21.97
2017-05-06 03:00:00,69.0,122.0,13.0,0.3400000035762787,110.0,1.0,55.34,105.25999999999999,12.94,304.34,30.33
2017-05-06 04:00:00,54.0,88.0,16.0,0.5200000405311584,113.0,6.0,55.91,104.67999999999995,12.36,304.52,29.85
2017-05-06 05:00:00,67.0,114.0,16.0,0.6000000238418579,113.0,1.0,56.489999999999995,104.11000000000001,11.78,304.7,29.37
2017-05-06 06:00:00,61.0,68.0,13.0,0.5200000405311584,118.0,1.0,57.07,103.53999999999996,11.2,304.88,28.89
2017-05-06 07:00:00,24.0,51.0,20.0,0.4599999785423279,126.0,1.0,57.11,102.89999999999998,11.24,308.37,26.13
2017-05-06 08:00:00,87.0,16.0,9.0,0.699999988079071,126.0,1.0,57.15,102.26999999999998,11.28,312.66,23.48
2017-05-06 09:00:00,87.0,13.0,9.0,0.8799999356269836,127.0,1.0,57.19,101.63,11.32,318.0,21.0
2017-05-06 10:00:00,6.0,50.0,14.0,0.2800000309944153,123.0,1.0,54.31,102.04999999999995,15.17,322.22,15.7
2017-05-06 11:00:00,37.0,49.0,28.0,0.5200000405311584,136.0,10.0,50.489999999999995,102.47000000000003,19.02,330.6,10.58
2017-05-06 12:00:00,36.0,69.0,39.0,0.7199999690055847,117.0,10.0,46.68,102.88999999999999,22.87,352.78,6.07
2017-05-06 13:00:00,41.0,161.0,55.0,0.7000000476837158,96.0,12.0,46.519999999999996,103.13,22.81,353.71,6.99
2017-05-06 14:00:00,51.0,77.0,119.0,0.7799999117851257,16.0,13.0,46.36,103.36000000000001,22.75,354.43,7.91
2017-05-06 15:00:00,53.0,159.0,133.0,1.0800000429153442,6.0,9.0,46.2,103.59000000000003,22.69,355.0,8.83
2017-05-06 16:00:00,62.0,166.0,141.0,1.1000001430511477,9.0,16.0,45.6,104.33000000000004,23.59,352.76,8.91
2017-05-06 17:00:00,47.0,211.0,114.0,0.6000000238418579,1.0,12.0,44.99,105.07000000000005,24.48,350.57,9.0
2017-05-06 18:00:00,46.0,96.0,115.0,0.8600000143051147,1.0,3.0,44.39,105.80999999999995,25.37,348.42,9.1
2017-05-06 20:00:00,22.0,94.0,97.0,0.7000000476837158,1.0,14.0,42.09,106.17999999999995,29.13,332.67,5.99
2017-05-06 21:00:00,30.0,49.0,96.0,0.7800000309944153,1.0,7.0,40.94,106.37,31.0,317.65,4.77
2017-05-06 22:00:00,28.0,105.0,89.0,1.1399999856948853,6.0,13.0,44.3,106.57000000000005,27.07,295.59,3.74
2017-05-06 23:00:00,28.0,98.0,90.0,0.6000000238418579,1.0,3.0,47.67,106.76999999999998,23.13,265.15,3.54
2017-05-07 00:00:00,25.0,65.0,65.0,0.4800000190734863,33.0,6.0,51.03,106.97000000000003,19.2,239.0,4.3
2017-05-07 01:00:00,7.0,91.0,47.0,0.4800000190734863,49.0,14.0,53.43,106.15999999999997,17.11,246.7,4.76
2017-05-07 02:00:00,28.0,43.0,46.0,0.7400000095367432,57.0,12.0,55.58,105.35000000000002,15.01,252.94,5.29
2017-05-07 03:00:00,19.0,59.0,34.0,0.4599999785423279,71.0,2.0,57.25,104.54999999999995,12.92,257.99,5.88
2017-05-07 04:00:00,22.0,104.0,26.0,0.5,90.0,12.0,57.95,103.48000000000002,11.62,256.7,7.26
2017-05-07 05:00:00,23.0,65.0,23.0,0.4399999976158142,114.0,6.0,58.64,102.41999999999996,10.33,255.81,8.65
2017-05-07 06:00:00,15.0,43.0,29.0,0.4200000166893005,129.0,12.0,59.34,101.36000000000001,9.04,255.18,10.04
2017-05-07 07:00:00,25.0,76.0,28.0,0.4000000059604645,151.0,12.0,59.230000000000004,100.78999999999996,9.28,246.33,9.27
2017-05-07 08:00:00,20.0,134.0,17.0,0.30000001192092896,158.0,9.0,59.120000000000005,100.21000000000004,9.52,236.17,8.75
2017-05-07 09:00:00,15.0,55.0,30.0,0.3599999845027924,151.0,9.0,59.010000000000005,99.63999999999999,9.77,225.13,8.53
2017-05-07 10:00:00,24.0,243.0,20.0,0.4399999976158142,138.0,12.0,57.15,99.75,12.62,215.59,10.17
2017-05-07 11:00:00,30.0,140.0,31.0,0.5600000619888306,148.0,9.0,55.29,99.85000000000002,15.47,208.83,12.01
2017-05-07 12:00:00,34.0,65.0,36.0,0.85999995470047,122.0,19.0,52.760000000000005,99.96000000000004,18.32,203.92,13.98
2017-05-07 13:00:00,31.0,52.0,30.0,0.7599999308586121,123.0,7.0,51.730000000000004,99.90999999999997,19.61,214.79,12.19
2017-05-07 14:00:00,46.0,221.0,40.0,0.8399999737739563,123.0,19.0,50.7,99.87,20.9,228.69,10.98
2017-05-07 15:00:00,62.0,240.0,47.0,0.8600000143051147,116.0,19.0,49.66,99.82000000000005,22.18,244.82,10.54
2017-05-07 17:00:00,59.0,193.0,52.0,1.0400000810623171,85.0,25.0,47.879999999999995,99.44000000000005,21.33,273.92,7.92
2017-05-07 18:00:00,64.0,125.0,107.0,1.6199998855590818,24.0,19.0,46.989999999999995,99.25,20.9,293.32,7.71
2017-05-07 19:00:00,62.0,186.0,130.0,1.180000066757202,12.0,9.0,46.6,98.97000000000003,19.25,300.92,7.32
2017-05-07 20:00:00,49.0,126.0,113.0,0.6000000238418579,1.0,13.0,46.22,98.69000000000005,17.59,309.22,7.06
2017-05-07 21:00:00,55.0,104.0,83.0,1.0,14.0,6.0,45.83,98.39999999999998,15.94,317.95,6.97
2017-05-07 22:00:00,58.0,107.0,89.0,1.3799998760223389,19.0,18.0,48.39,98.51999999999998,14.78,323.04,5.62
2017-05-07 23:00:00,43.0,95.0,86.0,1.399999976158142,32.0,17.0,50.95,98.63,13.62,331.21,4.35
2017-05-08 00:00:00,44.0,70.0,67.0,0.6200000047683716,57.0,4.0,53.519999999999996,98.75,12.45,345.51,3.23
2017-05-08 01:00:00,30.0,76.0,59.0,0.7199999690055847,63.0,15.0,55.33,98.51999999999998,11.72,335.15,1.92
2017-05-08 02:00:00,30.0,107.0,51.0,0.5400000214576721,82.0,9.0,56.71,98.27999999999997,10.98,293.83,0.88
2017-05-08 03:00:00,46.0,128.0,48.0,0.7200000286102295,92.0,13.0,58.08,98.04999999999995,10.25,217.9,1.31
2017-05-08 04:00:00,59.0,117.0,55.0,0.7800000309944153,110.0,11.0,58.55,97.44000000000005,9.5,182.82,3.29
2017-05-08 05:00:00,48.0,80.0,53.0,0.7599999308586121,119.0,13.0,59.019999999999996,96.83000000000004,8.75,175.03,5.55
2017-05-08 06:00:00,68.0,120.0,46.0,0.8000000119209291,148.0,5.0,59.489999999999995,96.22000000000003,8.0,171.79,7.86
2017-05-08 07:00:00,48.0,62.0,31.0,0.5600000619888306,168.0,13.0,59.19,95.88999999999999,9.26,175.07,8.92
2017-05-08 08:00:00,48.0,98.0,38.0,0.5399999618530273,171.0,5.0,58.89,95.57000000000005,10.51,177.65,9.99
2017-05-08 09:00:00,55.0,153.0,47.0,0.7199999690055847,177.0,6.0,58.59,95.24000000000001,11.77,179.73,11.09
2017-05-08 10:00:00,55.0,87.0,35.0,0.6799999475479126,179.0,10.0,56.629999999999995,95.24000000000001,15.13,184.27,10.27
2017-05-08 11:00:00,49.0,99.0,41.0,0.699999988079071,166.0,6.0,54.54,95.25,18.49,189.56,9.52
2017-05-08 12:00:00,68.0,242.0,47.0,0.7600000500679016,166.0,16.0,51.739999999999995,95.25,21.85,195.68,8.88
2017-05-08 13:00:00,91.0,201.0,47.0,0.8199999928474426,171.0,17.0,50.6,95.60000000000002,23.55,197.9,8.63
2017-05-08 14:00:00,116.0,150.0,55.0,1.2999999523162842,155.0,22.0,49.45,95.95000000000005,25.25,200.25,8.4
2017-05-08 15:00:00,105.0,221.0,52.0,0.8600000143051147,124.0,21.0,48.31,96.29999999999995,26.96,202.72,8.19
2017-05-08 16:00:00,82.0,161.0,45.0,0.8399999737739563,110.0,22.0,47.260000000000005,96.25999999999999,31.77,200.14,7.65
2017-05-08 17:00:00,58.0,128.0,36.0,0.5800000429153442,86.0,12.0,46.21,96.22000000000003,36.57,197.18,7.13
2017-05-08 18:00:00,35.0,54.0,32.0,0.4600000381469727,93.0,18.0,45.16,96.17999999999995,41.38,193.75,6.63
2017-05-08 19:00:00,44.0,70.0,29.0,0.4800000190734863,85.0,10.0,44.07,96.38999999999999,48.96,182.19,5.87
2017-05-08 20:00:00,42.0,52.0,36.0,0.6399999856948853,61.0,13.0,42.97,96.60000000000002,56.55,168.01,5.42
2017-05-08 21:00:00,45.0,83.0,30.0,0.7800000309944153,57.0,17.0,41.88,96.80999999999995,64.13,152.37,5.34
2017-05-08 22:00:00,29.0,100.0,44.0,0.6200000047683716,46.0,11.0,44.019999999999996,97.46000000000004,59.32,142.6,5.46
2017-05-08 23:00:00,42.0,80.0,45.0,0.6200000047683716,49.0,9.0,46.17,98.11000000000001,54.51,133.49,5.73
2017-05-09 00:00:00,44.0,122.0,30.0,0.8199999928474426,71.0,29.0,48.31,98.76999999999998,49.7,125.38,6.12
2017-05-09 01:00:00,59.0,69.0,45.0,0.8399999737739563,76.0,18.0,50.4,98.55999999999995,44.2,160.29,7.75
2017-05-09 02:00:00,66.0,89.0,42.0,0.7000000476837158,84.0,13.0,52.480000000000004,98.36000000000001,38.71,178.8,11.04
2017-05-09 03:00:00,52.0,102.0,25.0,0.320000022649765,122.0,10.0,54.56,98.15999999999997,33.21,188.27,14.94
2017-05-09 04:00:00,48.0,106.0,27.0,0.5600000619888306,146.0,11.0,55.84,97.22000000000003,29.08,191.21,18.07
2017-05-09 05:00:00,51.0,79.0,24.0,0.7400000095367432,159.0,9.0,56.980000000000004,96.27999999999997,24.95,193.28,21.24
2017-05-09 06:00:00,47.0,119.0,13.0,0.36000001430511475,177.0,9.0,58.120000000000005,95.34000000000003,20.82,194.81,24.42
2017-05-09 07:00:00,35.0,163.0,13.0,0.6200000047683716,179.0,4.0,57.769999999999996,95.13999999999999,21.35,193.91,24.44
2017-05-09 08:00:00,46.0,88.0,23.0,0.6200000047683716,172.0,16.0,57.42,94.92999999999995,21.87,193.02,24.46
2017-05-09 09:00:00,33.0,82.0,19.0,0.5200000405311584,163.0,9.0,57.07,94.72000000000003,22.39,192.13,24.49
2017-05-09 10:00:00,35.0,90.0,25.0,0.6399999856948853,162.0,11.0,55.39,94.96000000000004,26.55,183.6,20.0
2017-05-09 11:00:00,40.0,84.0,22.0,0.6800000071525574,166.0,11.0,53.16,95.21000000000004,30.7,170.64,16.19
2017-05-09 12:00:00,36.0,111.0,30.0,0.5800000429153442,146.0,9.0,50.760000000000005,95.45000000000005,34.85,151.44,13.64
2017-05-09 13:00:00,45.0,106.0,55.0,0.7400000691413879,92.0,15.0,49.04,96.5,43.52,138.97,9.87
2017-05-09 14:00:00,36.0,79.0,57.0,0.6600000262260437,88.0,11.0,47.32,97.55999999999995,52.19,114.29,7.05
2017-05-09 15:00:00,38.0,47.0,43.0,0.6600000262260437,81.0,5.0,45.6,98.61000000000001,60.86,75.59,6.59
2017-05-09 16:00:00,33.0,35.0,47.0,0.6600000262260437,57.0,9.0,44.55,98.35000000000002,67.38,75.67,5.56
2017-05-09 17:00:00,42.0,73.0,42.0,0.8600000143051147,58.0,15.0,43.5,98.10000000000002,73.9,75.78,4.52
2017-05-09 18:00:00,50.0,113.0,55.0,0.7999999523162842,37.0,8.0,42.45,97.84000000000003,80.41,75.95,3.49
2017-05-09 19:00:00,40.0,92.0,50.0,0.5800000429153442,38.0,1.0,42.019999999999996,97.73000000000002,82.25,78.34,3.8
2017-05-09 20:00:00,46.0,63.0,47.0,0.5800000429153442,43.0,12.0,41.6,97.62,84.09,80.37,4.12
2017-05-09 21:00:00,47.0,94.0,45.0,0.5199999809265137,50.0,12.0,41.18,97.50999999999999,85.93,82.11,4.44
2017-05-09 22:00:00,53.0,112.0,45.0,0.6599999666213989,44.0,9.0,44.13,97.61000000000001,72.46,74.46,3.41
2017-05-09 23:00:00,50.0,83.0,60.0,0.7799999713897705,37.0,2.0,47.09,97.70000000000005,58.99,60.73,2.49
2017-05-10 00:00:00,64.0,122.0,35.0,0.8399999737739563,60.0,14.0,50.04,97.79999999999995,45.52,34.91,1.86
2017-05-10 01:00:00,70.0,171.0,41.0,0.6599999666213989,71.0,14.0,52.9,97.15999999999997,35.85,333.6,5.37
2017-05-10 02:00:00,61.0,124.0,60.0,0.9400000572204592,75.0,13.0,55.54,96.50999999999999,26.19,324.22,9.99
2017-05-10 03:00:00,46.0,55.0,40.0,0.5999999642372131,92.0,14.0,57.54,95.87,16.53,320.8,14.7
2017-05-10 04:00:00,44.0,51.0,23.0,0.4599999785423279,112.0,13.0,58.07,95.44000000000005,14.94,311.38,18.09
2017-05-10 05:00:00,43.0,85.0,25.0,0.4599999785423279,118.0,7.0,58.6,95.00999999999999,13.35,305.06,21.82
2017-05-10 06:00:00,24.0,45.0,15.0,0.4600000381469727,108.0,1.0,59.129999999999995,94.58000000000004,11.75,300.61,25.73
2017-05-10 07:00:00,22.0,58.0,22.0,0.5200000405311584,117.0,9.0,58.93,94.47000000000003,11.64,302.55,23.68
2017-05-10 08:00:00,21.0,70.0,20.0,0.5600000023841858,120.0,6.0,58.739999999999995,94.37,11.53,304.84,21.66
2017-05-10 09:00:00,31.0,85.0,19.0,0.5200000405311584,152.0,1.0,58.54,94.26999999999998,11.42,307.61,19.68
2017-05-10 10:00:00,33.0,109.0,26.0,0.6399999856948853,177.0,2.0,56.54,94.55999999999995,13.8,304.41,16.79
2017-05-10 11:00:00,40.0,71.0,39.0,0.6399999856948853,172.0,8.0,54.33,94.86000000000001,16.18,299.91,13.98
2017-05-10 12:00:00,33.0,89.0,43.0,0.5600000023841858,145.0,9.0,51.46,95.14999999999998,18.55,293.2,11.3
2017-05-10 13:00:00,46.0,141.0,41.0,0.8000000119209291,120.0,15.0,50.629999999999995,95.53999999999996,20.43,287.08,10.49
2017-05-10 14:00:00,39.0,72.0,53.0,0.6000000238418579,119.0,18.0,49.8,95.92999999999995,22.3,280.02,9.81
